msoa11cd,ladnm,Wealth_Decile,Wealth_Decile_2019,IMD_2010,IMD_2019,IMD_Change,Inflow_Wealthier_11,Outflow_Poorer_11,Total_Inflow_11,Total_Outflow_11,Total_Migration_11,CFI_Churn_11,CFI_Rate_11,Net_Cascade_11,Pct_Inflow_Wealthier_11,Inflow_Wealthier_21,Outflow_Poorer_21,Total_Inflow_21,Total_Outflow_21,Total_Migration_21,CFI_Churn_21,CFI_Rate_21,Net_Cascade_21,Pct_Inflow_Wealthier_21
E02000769,Redbridge,7,7,18.278428333333334,16.596875,-1.6815533333333335,116.0,564.0,1146,845,1991,680.0,32.8598694123556,-448.0,10.12216404886562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E02000770,Redbridge,7,7,19.8652,15.757,-4.108200000000002,35.0,300.0,525,482,1007,335.0,10.427010923535253,-265.0,6.666666666666667,45.0,320.0,499.0,555.0,1054.0,365.0,13.66223908918406,-275.0,9.01803607214429
E02000772,Redbridge,6,7,22.40262,18.3345,-4.06812,191.0,329.0,721,723,1444,520.0,43.517313019390585,-138.0,26.49098474341193,119.0,302.0,515.0,775.0,1290.0,421.0,27.85891472868217,-183.0,23.106796116504853
E02000773,Redbridge,6,7,21.5103575,16.37275,-5.137607500000001,187.0,269.0,739,629,1368,456.0,36.771198830409354,-82.0,25.304465493910687,246.0,304.0,722.0,746.0,1468.0,550.0,50.94277929155314,-58.0,34.07202216066482
E02000774,Redbridge,5,5,24.6749525,22.1145,-2.5604525000000002,242.0,241.0,640,535,1175,483.0,49.63574468085106,1.0,37.8125,207.0,178.0,588.0,673.0,1261.0,385.0,29.219666931007136,29.0,35.204081632653065
E02000776,Redbridge,7,7,20.8610875,16.87,-3.991087499999999,44.0,376.0,627,569,1196,420.0,13.832775919732441,-332.0,7.017543859649122,30.0,311.0,441.0,560.0,1001.0,341.0,9.320679320679321,-281.0,6.802721088435375
E02000777,Redbridge,7,7,18.272485,17.0415,-1.2309850000000004,76.0,221.0,370,315,685,297.0,24.51970802919708,-145.0,20.54054054054054,35.0,161.0,380.0,309.0,689.0,196.0,8.178519593613933,-126.0,9.210526315789473
E02000779,Redbridge,3,4,32.9800725,25.79975,-7.180322499999999,503.0,195.0,927,1031,1958,698.0,50.09448416751788,308.0,54.26105717367853,446.0,210.0,858.0,907.0,1765.0,656.0,53.065155807365436,236.0,51.981351981351985
E02000780,Redbridge,4,5,31.827036666666668,23.529875,-8.297161666666668,514.0,415.0,1337,1291,2628,929.0,81.16818873668188,99.0,38.44427823485415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E02000781,Redbridge,7,7,19.334464285714287,16.980285714285714,-2.354178571428573,59.0,623.0,871,861,1732,682.0,21.22228637413395,-564.0,6.77382319173364,44.0,607.0,812.0,932.0,1744.0,651.0,15.314220183486238,-563.0,5.41871921182266
E02000782,Redbridge,4,3,30.327922,28.2856,-2.042322000000002,312.0,262.0,920,884,1804,574.0,45.312638580931264,50.0,33.91304347826087,286.0,238.0,1018.0,870.0,1888.0,524.0,36.05296610169491,48.0,28.094302554027507
E02000783,Redbridge,4,4,31.4326075,26.94575,-4.486857499999999,171.0,204.0,674,618,1292,375.0,27.0,-33.0,25.370919881305635,134.0,203.0,484.0,522.0,1006.0,337.0,27.03976143141153,-69.0,27.685950413223143
E02000784,Richmond upon Thames,10,9,9.846311714285715,9.614857142857144,-0.2314545714285714,0.0,615.0,752,747,1499,615.0,0.0,-615.0,0.0,0.0,595.0,892.0,933.0,1825.0,595.0,0.0,-595.0,0.0
E02000785,Richmond upon Thames,10,10,7.213012166666668,6.936333333333334,-0.2766788333333343,0.0,535.0,798,760,1558,535.0,0.0,-535.0,0.0,0.0,509.0,908.0,825.0,1733.0,509.0,0.0,-509.0,0.0
E02000786,Richmond upon Thames,9,9,11.767971000000001,9.685428571428572,-2.082542428571429,307.0,432.0,1061,931,1992,739.0,66.57831325301204,-125.0,28.934967012252592,275.0,343.0,1119.0,967.0,2086.0,618.0,45.218120805369125,-68.0,24.57551385165326
E02000787,Richmond upon Thames,8,8,13.5271932,13.754857142857142,0.2276639428571432,480.0,238.0,942,806,1748,718.0,65.35469107551488,242.0,50.955414012738856,413.0,248.0,1017.0,1054.0,2071.0,661.0,49.456301303718014,165.0,40.60963618485742
E02000788,Richmond upon Thames,10,10,8.075634599999999,6.4768,-1.598834599999999,0.0,434.0,855,641,1496,434.0,0.0,-434.0,0.0,0.0,370.0,791.0,712.0,1503.0,370.0,0.0,-370.0,0.0
E02000789,Richmond upon Thames,9,9,10.97775775,9.90475,-1.0730077500000004,208.0,279.0,569,696,1265,487.0,45.87509881422925,-71.0,36.55536028119508,219.0,246.0,703.0,698.0,1401.0,465.0,38.45396145610278,-27.0,31.152204836415365
E02000790,Richmond upon Thames,10,10,6.06346475,5.46125,-0.6022147499999999,0.0,205.0,572,493,1065,205.0,0.0,-205.0,0.0,0.0,261.0,634.0,550.0,1184.0,261.0,0.0,-261.0,0.0
E02000791,Richmond upon Thames,10,10,7.77272625,5.94275,-1.8299762499999996,0.0,462.0,721,740,1461,462.0,0.0,-462.0,0.0,0.0,418.0,780.0,863.0,1643.0,418.0,0.0,-418.0,0.0
E02000792,Richmond upon Thames,10,10,7.9085665,5.8295,-2.0790664999999997,0.0,301.0,632,656,1288,301.0,0.0,-301.0,0.0,0.0,268.0,822.0,693.0,1515.0,268.0,0.0,-268.0,0.0
E02000793,Richmond upon Thames,9,9,11.173376999999999,11.032599999999999,-0.14077699999999993,190.0,255.0,568,456,1024,445.0,47.314453125,-65.0,33.45070422535211,172.0,201.0,487.0,446.0,933.0,373.0,37.054662379421224,-29.0,35.318275154004105
E02000794,Richmond upon Thames,10,10,8.58758175,7.28325,-1.3043317500000002,0.0,308.0,609,563,1172,308.0,0.0,-308.0,0.0,0.0,215.0,679.0,467.0,1146.0,215.0,0.0,-215.0,0.0
E02000795,Richmond upon Thames,10,10,9.9697055,8.717,-1.2527054999999994,0.0,310.0,496,456,952,310.0,0.0,-310.0,0.0,0.0,184.0,518.0,400.0,918.0,184.0,0.0,-184.0,0.0
E02000796,Richmond upon Thames,8,7,15.080882500000001,15.9095,0.8286174999999982,314.0,224.0,674,514,1188,538.0,59.205387205387204,90.0,46.58753709198813,162.0,242.0,524.0,515.0,1039.0,404.0,37.73243503368624,-80.0,30.916030534351147
E02000797,Richmond upon Thames,10,10,7.7509595,6.707,-1.0439594999999997,0.0,353.0,812,723,1535,353.0,0.0,-353.0,0.0,0.0,303.0,982.0,821.0,1803.0,303.0,0.0,-303.0,0.0
E02000798,Richmond upon Thames,10,9,10.067954857142857,10.153,0.08504514285714393,0.0,368.0,852,709,1561,368.0,0.0,-368.0,0.0,0.0,295.0,832.0,673.0,1505.0,295.0,0.0,-295.0,0.0
E02000799,Richmond upon Thames,10,10,6.997926,5.59025,-1.4076759999999995,0.0,323.0,645,749,1394,323.0,0.0,-323.0,0.0,0.0,230.0,649.0,618.0,1267.0,230.0,0.0,-230.0,0.0
E02000800,Richmond upon Thames,7,7,18.542728,15.759,-2.783728,260.0,61.0,390,277,667,321.0,23.778110944527736,199.0,66.66666666666666,225.0,56.0,381.0,265.0,646.0,281.0,19.5046439628483,169.0,59.055118110236215
E02000801,Richmond upon Thames,10,10,6.188364249999999,5.6415,-0.5468642499999996,0.0,202.0,682,525,1207,202.0,0.0,-202.0,0.0,0.0,141.0,581.0,456.0,1037.0,141.0,0.0,-141.0,0.0
E02000802,Richmond upon Thames,10,10,8.63475275,7.518750000000001,-1.1160027499999998,0.0,204.0,567,441,1008,204.0,0.0,-204.0,0.0,0.0,203.0,561.0,420.0,981.0,203.0,0.0,-203.0,0.0
E02000803,Richmond upon Thames,8,7,15.419363166666665,17.6575,2.238136833333334,451.0,150.0,660,443,1103,601.0,61.33272892112421,301.0,68.33333333333333,327.0,114.0,585.0,460.0,1045.0,441.0,35.67272727272727,213.0,55.8974358974359
E02000804,Richmond upon Thames,10,10,7.834549,6.614,-1.220549,0.0,218.0,737,524,1261,218.0,0.0,-218.0,0.0,0.0,199.0,697.0,566.0,1263.0,199.0,0.0,-199.0,0.0
E02000805,Richmond upon Thames,10,10,10.235401666666666,8.842333333333334,-1.393068333333332,0.0,481.0,873,832,1705,481.0,0.0,-481.0,0.0,0.0,388.0,840.0,812.0,1652.0,388.0,0.0,-388.0,0.0
E02000806,Richmond upon Thames,10,10,9.157323166666666,8.244,-0.9133231666666664,0.0,311.0,660,446,1106,311.0,0.0,-311.0,0.0,0.0,239.0,713.0,462.0,1175.0,239.0,0.0,-239.0,0.0
E02000807,Southwark,8,8,17.538638,15.320400000000001,-2.2182379999999977,76.0,887.0,1009,1072,2081,963.0,32.39404132628544,-811.0,7.5322101090188305,55.0,934.0,1227.0,1296.0,2523.0,989.0,20.360681728101465,-879.0,4.4824775876120615
E02000808,Southwark,6,6,23.472006,19.8984,-3.5736060000000016,299.0,1085.0,1204,1586,2790,1384.0,116.27777777777777,-786.0,24.833887043189367,347.0,1123.0,1719.0,1983.0,3702.0,1470.0,105.2622906537007,-776.0,20.18615474112856
E02000809,Southwark,4,8,31.40824,14.316875,-17.091365,839.0,643.0,1531,1846,3377,1482.0,159.75037015102163,196.0,54.80078380143697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E02000810,Southwark,3,4,33.868252,26.707,-7.1612519999999975,653.0,271.0,1107,1040,2147,924.0,82.42338146250582,382.0,58.988256549232155,596.0,288.0,1200.0,1147.0,2347.0,884.0,73.13506604175544,308.0,49.666666666666664
E02000812,Southwark,4,3,30.227551666666667,28.359333333333336,-1.8682183333333313,732.0,746.0,1414,1627,3041,1478.0,179.56987832949687,-14.0,51.76803394625177,557.0,601.0,1271.0,1444.0,2715.0,1158.0,123.29907918968692,-44.0,43.82376081825334
E02000813,Southwark,4,4,30.902260000000002,27.035199999999996,-3.8670600000000057,443.0,399.0,1108,866,1974,842.0,89.54255319148936,44.0,39.981949458483754,473.0,502.0,1339.0,1275.0,2614.0,975.0,90.8362662586075,-29.0,35.32486930545183
E02000814,Southwark,6,6,21.377822000000002,19.799,-1.5788220000000024,263.0,761.0,1036,1269,2305,1024.0,86.82993492407809,-498.0,25.386100386100384,324.0,704.0,1492.0,1354.0,2846.0,1028.0,80.14617006324666,-380.0,21.715817694369974
E02000815,Southwark,6,2,22.558346666666665,31.959500000000002,9.401153333333337,144.0,1081.0,855,1390,2245,1225.0,69.3380846325167,-937.0,16.842105263157894,167.0,1053.0,1382.0,1649.0,3031.0,1220.0,58.01748597822501,-886.0,12.083936324167873
E02000816,Southwark,3,3,34.713402,29.483999999999998,-5.229402000000004,498.0,232.0,1097,870,1967,730.0,58.737163192679205,266.0,45.39653600729262,500.0,358.0,1117.0,1074.0,2191.0,858.0,81.69785486079415,142.0,44.76275738585497
E02000817,Southwark,2,1,39.4363775,34.94225,-4.494127499999998,509.0,28.0,690,709,1399,537.0,10.187276626161545,481.0,73.76811594202898,494.0,46.0,677.0,624.0,1301.0,540.0,17.466564181398923,448.0,72.96898079763663
E02000818,Southwark,2,1,38.38496,34.436,-3.9489599999999996,712.0,47.0,930,939,1869,759.0,17.904761904761905,665.0,76.55913978494624,953.0,86.0,1343.0,1187.0,2530.0,1039.0,32.394466403162056,867.0,70.96053611317944
E02000819,Southwark,2,2,37.93717,30.767000000000003,-7.170169999999999,638.0,58.0,867,919,1786,696.0,20.71892497200448,580.0,73.58708189158017,492.0,69.0,794.0,1013.0,1807.0,561.0,18.78693967902601,423.0,61.96473551637279
E02000820,Southwark,4,3,30.654495,27.649833333333333,-3.0046616666666672,454.0,548.0,1159,1039,2198,1002.0,113.1901728844404,-94.0,39.17169974115617,421.0,590.0,1043.0,1267.0,2310.0,1011.0,107.52813852813853,-169.0,40.36433365292426
E02000821,Southwark,2,1,37.06106,40.2168,3.1557400000000015,645.0,48.0,875,855,1730,693.0,17.895953757225435,597.0,73.71428571428571,511.0,65.0,770.0,1098.0,1868.0,576.0,17.781049250535332,446.0,66.36363636363637
E02000822,Southwark,3,2,36.291868,33.419799999999995,-2.872068000000006,367.0,358.0,893,1048,1941,725.0,67.68985059247811,9.0,41.097424412094064,257.0,257.0,662.0,791.0,1453.0,514.0,45.45698554714384,0.0,38.82175226586103
E02000823,Southwark,3,3,33.006138,29.735000000000003,-3.271137999999997,431.0,304.0,852,1050,1902,735.0,68.88748685594112,127.0,50.5868544600939,466.0,273.0,870.0,979.0,1849.0,739.0,68.80367766360195,193.0,53.5632183908046
E02000824,Southwark,2,2,36.613402,32.4332,-4.180202000000001,589.0,39.0,950,952,1902,628.0,12.077287066246058,550.0,62.0,531.0,109.0,822.0,941.0,1763.0,640.0,32.8298355076574,422.0,64.59854014598541
E02000825,Southwark,2,2,37.690715999999995,34.388600000000004,-3.302115999999991,635.0,36.0,972,870,1842,671.0,12.410423452768729,599.0,65.3292181069959,430.0,64.0,645.0,810.0,1455.0,494.0,18.914089347079038,366.0,66.66666666666666
E02000826,Southwark,4,3,31.456472,30.407,-1.0494720000000015,308.0,537.0,946,1033,1979,845.0,83.5755432036382,-229.0,32.55813953488372,340.0,537.0,946.0,1107.0,2053.0,877.0,88.93326838772528,-197.0,35.94080338266385
E02000827,Southwark,3,2,35.46347166666667,31.471666666666668,-3.991805000000003,593.0,344.0,1128,1163,2291,937.0,89.04059362723702,249.0,52.5709219858156,487.0,309.0,990.0,1188.0,2178.0,796.0,69.09228650137742,178.0,49.19191919191919
E02000828,Southwark,2,1,37.08536333333333,35.09025,-1.995113333333336,587.0,48.0,888,940,1828,635.0,15.413566739606127,539.0,66.1036036036036,675.0,80.0,1048.0,1094.0,2142.0,755.0,25.210084033613445,595.0,64.40839694656488
E02000829,Southwark,2,1,42.179179999999995,34.8104,-7.368779999999994,971.0,63.0,1330,1348,2678,1034.0,22.842793129200896,908.0,73.00751879699247,760.0,90.0,1160.0,1288.0,2448.0,850.0,27.941176470588236,670.0,65.51724137931035
E02000830,Southwark,5,6,27.860053999999998,19.8044,-8.055653999999997,316.0,594.0,1036,1100,2136,910.0,87.87640449438203,-278.0,30.501930501930502,271.0,682.0,1155.0,1303.0,2458.0,953.0,75.1920260374288,-411.0,23.463203463203463
E02000831,Southwark,4,4,31.577576,24.299599999999998,-7.277976000000002,553.0,485.0,1084,1105,2189,1038.0,122.5239835541343,68.0,51.01476014760148,493.0,489.0,1176.0,1194.0,2370.0,982.0,101.72025316455696,4.0,41.92176870748299
E02000832,Southwark,3,2,34.941262,30.5402,-4.401062000000003,615.0,328.0,1091,1007,2098,943.0,96.1487130600572,287.0,56.37030247479377,494.0,181.0,870.0,925.0,1795.0,675.0,49.812813370473535,313.0,56.7816091954023
E02000833,Southwark,5,6,24.229988,19.7232,-4.506788,243.0,596.0,847,1000,1847,839.0,78.4125609095831,-353.0,28.689492325855966,159.0,407.0,580.0,840.0,1420.0,566.0,45.572535211267606,-248.0,27.413793103448274
E02000834,Southwark,6,7,22.092257999999998,18.3752,-3.717057999999998,263.0,713.0,1102,1138,2240,976.0,83.71383928571429,-450.0,23.865698729582576,187.0,621.0,1236.0,1082.0,2318.0,808.0,50.09792924935289,-434.0,15.129449838187703
E02000835,Southwark,5,6,26.703585,20.348999999999997,-6.354585000000004,261.0,312.0,833,547,1380,573.0,59.00869565217391,-51.0,31.332533013205282,186.0,312.0,608.0,637.0,1245.0,498.0,46.612048192771084,-126.0,30.592105263157894
E02000836,Southwark,7,8,18.942866000000002,14.4214,-4.521466000000002,144.0,791.0,888,947,1835,935.0,62.07302452316076,-647.0,16.216216216216218,117.0,613.0,979.0,876.0,1855.0,730.0,38.66361185983828,-496.0,11.95097037793667
E02000837,Southwark,8,9,13.9267112,9.883799999999999,-4.042911200000001,40.0,662.0,780,730,1510,702.0,17.5364238410596,-622.0,5.128205128205128,38.0,602.0,760.0,795.0,1555.0,640.0,14.711254019292605,-564.0,5.0
E02000838,Southwark,6,7,22.706917999999998,17.2584,-5.448517999999996,227.0,572.0,1005,894,1899,799.0,68.37493417588205,-345.0,22.587064676616915,197.0,664.0,958.0,1107.0,2065.0,861.0,63.345278450363196,-467.0,20.563674321503132
E02000839,Southwark,6,6,22.440878,20.5774,-1.8634780000000006,166.0,474.0,757,712,1469,640.0,53.56296800544588,-308.0,21.92866578599736,165.0,356.0,662.0,614.0,1276.0,521.0,46.03448275862069,-191.0,24.924471299093657
E02000840,Sutton,4,2,32.318754,32.339999999999996,0.021245999999997878,394.0,23.0,471,403,874,417.0,10.368421052631579,371.0,83.65180467091295,445.0,14.0,589.0,424.0,1013.0,459.0,6.15004935834156,431.0,75.55178268251274
E02000841,Sutton,5,3,28.040125999999997,28.111199999999997,0.07107399999999942,422.0,111.0,557,512,1069,533.0,43.81852198316184,311.0,75.76301615798923,336.0,75.0,504.0,467.0,971.0,411.0,25.952626158599383,261.0,66.66666666666666
E02000842,Sutton,9,9,12.2808414,9.831199999999999,-2.449641400000001,96.0,209.0,375,350,725,305.0,27.67448275862069,-113.0,25.6,108.0,193.0,456.0,393.0,849.0,301.0,24.551236749116608,-85.0,23.684210526315788
E02000843,Sutton,7,7,18.60883,15.6902,-2.9186300000000003,252.0,170.0,530,502,1032,422.0,41.51162790697674,82.0,47.54716981132076,364.0,200.0,921.0,580.0,1501.0,564.0,48.50099933377748,164.0,39.52225841476656
E02000844,Sutton,7,6,20.320738,20.9328,0.6120620000000017,223.0,119.0,532,396,928,342.0,28.595905172413794,104.0,41.91729323308271,181.0,141.0,457.0,412.0,869.0,322.0,29.368239355581128,40.0,39.606126914660834
E02000845,Sutton,9,10,10.454481,9.1164,-1.338080999999999,172.0,177.0,521,415,936,349.0,32.52564102564103,-5.0,33.01343570057582,190.0,204.0,527.0,532.0,1059.0,394.0,36.60056657223796,-14.0,36.05313092979127
E02000846,Sutton,8,9,13.79025,10.7385,-3.05175,154.0,190.0,442,407,849,344.0,34.4640753828033,-36.0,34.841628959276015,140.0,146.0,491.0,402.0,893.0,286.0,22.889137737961928,-6.0,28.5132382892057
E02000847,Sutton,10,10,7.836289333333333,6.8245000000000005,-1.0117893333333328,0.0,248.0,488,356,844,248.0,0.0,-248.0,0.0,0.0,198.0,482.0,340.0,822.0,198.0,0.0,-198.0,0.0
E02000848,Sutton,10,10,8.847324400000002,7.7324,-1.1149244000000014,0.0,224.0,369,307,676,224.0,0.0,-224.0,0.0,0.0,235.0,409.0,344.0,753.0,235.0,0.0,-235.0,0.0
E02000849,Sutton,8,8,16.039583999999998,12.7222,-3.317383999999997,194.0,206.0,501,423,924,400.0,43.25108225108225,-12.0,38.72255489021956,112.0,143.0,475.0,382.0,857.0,255.0,18.688448074679112,-31.0,23.57894736842105
E02000850,Sutton,9,9,12.979353714285713,11.94242857142857,-1.036925142857143,34.0,365.0,547,525,1072,399.0,11.576492537313433,-331.0,6.2157221206581355,31.0,267.0,550.0,438.0,988.0,298.0,8.37753036437247,-236.0,5.636363636363637
E02000851,Sutton,6,5,23.37428,21.416199999999996,-1.9580800000000025,564.0,175.0,779,704,1483,739.0,66.55428186109238,389.0,72.400513478819,688.0,243.0,1207.0,1101.0,2308.0,931.0,72.4367417677643,445.0,57.000828500414244
E02000852,Sutton,9,10,10.9701974,9.0776,-1.8925973999999997,67.0,255.0,516,431,947,322.0,18.041182682154172,-188.0,12.984496124031008,49.0,276.0,557.0,533.0,1090.0,325.0,12.407339449541285,-227.0,8.797127468581687
E02000853,Sutton,8,8,13.616986399999998,13.3332,-0.28378639999999855,230.0,149.0,520,385,905,379.0,37.86740331491713,81.0,44.230769230769226,212.0,183.0,555.0,461.0,1016.0,395.0,38.18503937007874,29.0,38.1981981981982
E02000854,Sutton,9,9,11.618004199999998,10.0134,-1.6046041999999971,60.0,247.0,463,388,851,307.0,17.414806110458283,-187.0,12.958963282937367,58.0,170.0,500.0,385.0,885.0,228.0,11.141242937853107,-112.0,11.600000000000001
E02000855,Sutton,10,10,6.7056116,6.1046,-0.6010116000000005,0.0,267.0,416,368,784,267.0,0.0,-267.0,0.0,0.0,235.0,546.0,381.0,927.0,235.0,0.0,-235.0,0.0
E02000856,Sutton,9,9,13.266759799999999,11.5364,-1.7303597999999987,68.0,352.0,607,521,1128,420.0,21.21985815602837,-284.0,11.202635914332784,57.0,353.0,678.0,588.0,1266.0,410.0,15.893364928909953,-296.0,8.4070796460177
E02000857,Sutton,9,9,13.1092866,10.2822,-2.8270866000000012,185.0,430.0,825,702,1527,615.0,52.095612311722334,-245.0,22.424242424242426,123.0,325.0,918.0,726.0,1644.0,448.0,24.315693430656935,-202.0,13.398692810457517
E02000858,Sutton,4,2,32.333098,32.687599999999996,0.35450199999999654,357.0,32.0,446,406,852,389.0,13.408450704225352,325.0,80.04484304932735,310.0,39.0,473.0,432.0,905.0,349.0,13.359116022099448,271.0,65.53911205073996
E02000859,Sutton,8,9,14.194301,11.4028,-2.7915010000000002,216.0,173.0,540,445,985,389.0,37.93705583756345,43.0,40.0,199.0,213.0,545.0,447.0,992.0,412.0,42.72883064516129,-14.0,36.51376146788991
E02000860,Sutton,7,6,20.868674,20.5816,-0.28707399999999694,457.0,179.0,795,660,1455,636.0,56.22199312714777,278.0,57.484276729559745,435.0,168.0,919.0,741.0,1660.0,603.0,44.024096385542165,267.0,47.33405875952122
E02000861,Sutton,10,10,6.717858,5.0287999999999995,-1.6890580000000002,0.0,324.0,337,371,708,324.0,0.0,-324.0,0.0,0.0,298.0,450.0,407.0,857.0,298.0,0.0,-298.0,0.0
E02000863,Sutton,9,9,13.08289975,10.529499999999999,-2.5533997500000005,32.0,198.0,297,286,583,230.0,10.867924528301886,-166.0,10.774410774410773,47.0,121.0,325.0,221.0,546.0,168.0,10.415750915750916,-74.0,14.461538461538462
E02000864,Tower Hamlets,1,2,44.38214,33.271,-11.111139999999999,586.0,0.0,903,922,1825,586.0,0.0,586.0,64.89479512735326,814.0,0.0,1259.0,1135.0,2394.0,814.0,0.0,814.0,64.65448768864178
E02000865,Tower Hamlets,1,1,43.2316425,34.837,-8.394642499999996,516.0,0.0,807,808,1615,516.0,0.0,516.0,63.94052044609665,554.0,0.0,859.0,958.0,1817.0,554.0,0.0,554.0,64.49359720605355
E02000866,Tower Hamlets,3,4,34.530038000000005,25.1512,-9.378838000000005,374.0,640.0,1295,1199,2494,1014.0,95.97433841218925,-266.0,28.88030888030888,396.0,639.0,1320.0,1360.0,2680.0,1035.0,94.41940298507463,-243.0,30.0
E02000867,Tower Hamlets,4,4,32.42737333333333,25.388500000000004,-7.038873333333324,321.0,997.0,1483,1485,2968,1318.0,107.82917789757413,-676.0,21.645313553607554,274.0,1071.0,1705.0,1778.0,3483.0,1345.0,84.2532299741602,-797.0,16.070381231671554
E02000868,Tower Hamlets,2,3,36.6839175,28.738999999999997,-7.9449175000000025,410.0,354.0,903,969,1872,764.0,77.53205128205128,56.0,45.40420819490587,378.0,322.0,948.0,1066.0,2014.0,700.0,60.43495531281033,56.0,39.87341772151899
E02000869,Tower Hamlets,1,2,45.3768875,32.218,-13.158887499999999,412.0,0.0,680,650,1330,412.0,0.0,412.0,60.588235294117645,463.0,0.0,700.0,696.0,1396.0,463.0,0.0,463.0,66.14285714285715
E02000870,Tower Hamlets,3,3,35.562042500000004,29.57425,-5.987792500000005,203.0,467.0,726,845,1571,670.0,60.34436664544876,-264.0,27.96143250688705,219.0,435.0,779.0,807.0,1586.0,654.0,60.06620428751576,-216.0,28.11296534017972
E02000871,Tower Hamlets,1,1,45.177604,34.601,-10.576604000000003,550.0,0.0,1027,798,1825,550.0,0.0,550.0,53.554040895813046,738.0,0.0,1253.0,1409.0,2662.0,738.0,0.0,738.0,58.89864325618516
E02000872,Tower Hamlets,1,2,45.934957499999996,32.71475,-13.220207499999994,666.0,0.0,1072,1153,2225,666.0,0.0,666.0,62.126865671641795,773.0,0.0,1164.0,1146.0,2310.0,773.0,0.0,773.0,66.40893470790378
E02000873,Tower Hamlets,3,3,33.94710333333333,27.3868,-6.56030333333333,272.0,1057.0,865,1778,2643,1329.0,108.77941732879304,-785.0,31.445086705202314,436.0,938.0,1254.0,1675.0,2929.0,1374.0,139.62717651075454,-502.0,34.76874003189793
E02000874,Tower Hamlets,2,2,39.78932666666667,34.076750000000004,-5.7125766666666635,306.0,361.0,669,889,1558,667.0,70.90243902439025,-55.0,45.73991031390135,396.0,441.0,938.0,1227.0,2165.0,837.0,80.66327944572748,-45.0,42.217484008528785
E02000875,Tower Hamlets,1,2,47.516462000000004,32.5364,-14.980062000000004,624.0,0.0,1060,1033,2093,624.0,0.0,624.0,58.867924528301884,826.0,0.0,1409.0,1398.0,2807.0,826.0,0.0,826.0,58.62313697657914
E02000876,Tower Hamlets,1,1,44.7602825,34.41325,-10.347032500000005,551.0,0.0,820,1066,1886,551.0,0.0,551.0,67.19512195121952,686.0,0.0,1147.0,1191.0,2338.0,686.0,0.0,686.0,59.80819529206626
E02000877,Tower Hamlets,1,2,46.175254,31.4988,-14.676454000000003,725.0,0.0,1120,1183,2303,725.0,0.0,725.0,64.73214285714286,1037.0,0.0,1737.0,1672.0,3409.0,1037.0,0.0,1037.0,59.700633275762804
E02000878,Tower Hamlets,1,2,47.070078,31.043,-16.027078000000003,898.0,0.0,1273,2071,3344,898.0,0.0,898.0,70.54202670856246,937.0,0.0,1469.0,1917.0,3386.0,937.0,0.0,937.0,63.78488767869299
E02000879,Tower Hamlets,2,2,38.9312775,30.6665,-8.264777500000001,380.0,390.0,863,980,1843,770.0,80.41237113402062,-10.0,44.0324449594438,378.0,367.0,963.0,1040.0,2003.0,745.0,69.2591113330005,11.0,39.25233644859813
E02000880,Tower Hamlets,2,2,40.6860425,30.956,-9.7300425,365.0,378.0,739,961,1700,743.0,81.15882352941176,-13.0,49.39106901217862,323.0,424.0,1001.0,1173.0,2174.0,747.0,62.99540018399264,-101.0,32.26773226773227
E02000881,Tower Hamlets,1,1,50.75739,40.64175,-10.115639999999999,404.0,0.0,733,597,1330,404.0,0.0,404.0,55.11596180081856,674.0,0.0,1210.0,1097.0,2307.0,674.0,0.0,674.0,55.70247933884298
E02000882,Tower Hamlets,1,1,49.9583425,36.4005,-13.5578425,455.0,0.0,702,774,1476,455.0,0.0,455.0,64.81481481481481,655.0,0.0,1113.0,839.0,1952.0,655.0,0.0,655.0,58.84995507637017
E02000883,Tower Hamlets,1,1,54.27724,40.15075,-14.126489999999997,341.0,0.0,622,914,1536,341.0,0.0,341.0,54.82315112540193,476.0,0.0,906.0,850.0,1756.0,476.0,0.0,476.0,52.53863134657837
E02000884,Tower Hamlets,1,4,49.75176,24.5072,-25.244559999999996,1002.0,0.0,1407,1677,3084,1002.0,0.0,1002.0,71.21535181236673,1340.0,0.0,2184.0,2575.0,4759.0,1340.0,0.0,1340.0,61.35531135531136
E02000885,Tower Hamlets,1,1,46.9958975,36.822250000000004,-10.173647499999994,371.0,0.0,583,873,1456,371.0,0.0,371.0,63.63636363636363,376.0,0.0,716.0,785.0,1501.0,376.0,0.0,376.0,52.513966480446925
E02000886,Tower Hamlets,2,4,36.5202525,26.025,-10.4952525,391.0,330.0,778,882,1660,721.0,77.7289156626506,61.0,50.257069408740364,577.0,336.0,1426.0,1289.0,2715.0,913.0,71.40773480662983,241.0,40.46283309957924
E02000887,Tower Hamlets,1,2,48.98235,33.0085,-15.973849999999999,597.0,0.0,982,937,1919,597.0,0.0,597.0,60.79429735234216,672.0,0.0,1218.0,1296.0,2514.0,672.0,0.0,672.0,55.172413793103445
E02000888,Tower Hamlets,1,5,45.64733666666666,23.195999999999998,-22.451336666666663,616.0,0.0,856,992,1848,616.0,0.0,616.0,71.96261682242991,662.0,0.0,1069.0,1287.0,2356.0,662.0,0.0,662.0,61.927034611786716
